"PackageFile","Sort","Aggregate","FuzzyLookup","FastLoadInactive","NoTABLOCK","LookupPartialNoCache","SELECT*","OLEDBCommand","CartesianCrossJoin","NonSargableFunctionPredicate","OnTheFlyFunctionExpression","NestedViewReference","PivotWindowFunction","UnionAll","NoLockAdvisory","MergeJoinComponent","ImplicitConversionIndicator","ScriptComponent","ADO.NET_or_ODBC_Provider","ExplicitBufferOrThreadSetting","TempStoragePathSetting","DestinationCommitSizeSetting","ExecutePackageTask","CheckpointSetting","FullReloadIndicator"
"SSISDB/Monitoring Inputan BPS/Monitoring BPS Sparta/STG%20to%20DWH.dtsx","0","0","0","0","0","0","3","0","0","2","1","0","0","174","0","0","11","0","0","0","0","1","0","0","0"
"SSISDB/MR/SSISMR/BPS_SPB.dtsx","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","20","0","70","10","0","20","0","0","0"
"SSISDB/MR/SSISMR/DWH_BPS.dtsx","0","0","0","0","0","0","0","0","0","1","11","0","0","0","0","0","60","0","70","10","0","20","0","0","0"
"SSISDB/MR/SSISMR/DWH_BPS_YEAR.dtsx","40","0","0","0","0","0","0","0","0","1","11","0","0","0","0","20","40","0","70","10","0","20","0","0","0"
"SSISDB/MR/SSISMR/DWH_BPS_YEAR_ARCHIVE.dtsx","8","0","0","0","0","0","0","0","0","1","11","0","0","0","0","4","40","0","70","10","0","20","0","0","0"
"SSISDB/MR/SSISMR/DWH_BPS_YEAR_Old.dtsx","0","0","0","0","0","0","0","0","0","1","11","0","0","0","0","0","40","0","70","10","0","20","0","0","0"
"SSISDB/MR/SSISMR/DWH_BPS_YEAR_Old_Kendawangan.dtsx","4","0","0","0","0","0","0","0","0","1","11","0","0","0","0","2","40","0","70","10","0","20","0","0","0"
"SSISDB/MR/SSISMR/DWH_COAS.dtsx","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","3","0","0","0"
"SSISDB/MR/SSISMR/DWH_SAPByCompanyPeriod.dtsx","0","0","0","0","2","0","0","0","0","1","10","0","6","4","0","0","0","0","0","0","0","12","0","0","1"
"SSISDB/MR/SSISMR/DWH_SMALLERTABLES.dtsx","0","0","0","0","2","0","0","0","0","7","17","0","13","9","0","0","17","0","0","0","0","23","0","0","1"
"SSISDB/MR/SSISMR/DWH_ZVT_MSEGPF%201.dtsx","0","0","0","0","18","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","18","0","0","12"
"SSISDB/MR/SSISMR/DWH_ZVT_MSEGPF.dtsx","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","2","0","0","0","0","2","0","0","1"
"SSISDB/MR/SSISMR/DWH-COEP%201.dtsx","4","0","0","0","2","0","0","0","0","0","3","0","0","602","0","2","2","0","0","0","0","2","0","0","2"
"SSISDB/MR/SSISMR/DWH-COEP.dtsx","0","0","0","0","1","0","0","0","0","1","2","0","0","291","0","0","1","0","0","0","0","1","0","0","1"
"SSISDB/MR/SSISMR/DWH-COEPByMonth.dtsx","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0"
"SSISDB/MR/SSISMR/DWH-COEPMonthlyNew.dtsx","0","0","0","0","13","0","0","0","0","0","13","0","0","3575","0","0","13","0","0","0","0","13","0","0","13"
"SSISDB/MR/SSISMR/DWH-FS.dtsx","0","0","0","0","0","0","0","0","0","1","10","0","6","4","0","0","0","0","0","0","0","6","0","0","1"
"SSISDB/MR/SSISMR/Package1.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/MR/SSISMR/Package2.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0"
"SSISDB/MR/SSISMR/Package3.dtsx","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SSISDB/MR/SSISMR/Package5.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SSISDB/MR/SSISMR/SAP_AdhocByCompany.dtsx","0","0","0","0","2","0","0","0","0","1","10","0","6","4","0","0","0","0","0","0","0","9","0","0","0"
"SSISDB/MR/SSISMR/SAP_FULL%201.dtsx","0","0","0","0","1","0","1","0","0","0","10","0","6","4","0","0","0","0","0","0","0","8","0","0","0"
"SSISDB/MR/SSISMR/SAP_FULL.dtsx","0","0","0","0","1","0","1","0","0","0","10","0","6","4","0","0","0","0","0","0","0","8","0","0","0"
"SSISDB/MR/SSISMR/SAP_INCREMENTAL.dtsx","0","0","0","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","6","0","0","0"
"SSISDB/Production Hilight/Production Hilight/Source%20to%20Staging.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","465","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Production Hilight/Production Hilight/Staging%20to%20DWH.dtsx","3","0","0","0","0","0","6","0","2","0","1","0","4","19","0","2","22","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/Account_Reversable/FACT_AR.dtsx","0","0","0","0","0","0","6","0","0","8","0","0","0","504","0","0","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/ALOKASI_DAN_ABSENSI_HK/DIM_ABSENSI.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/ALOKASI_DAN_ABSENSI_HK/FACT_ALOKASI_DAN_ABSENSI_HK.dtsx","0","0","0","0","0","0","3","0","0","6","0","0","0","282","0","0","1","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/ALOKASI_DAN_ABSENSI_HK/FACT_PUSINGAN_PANEN_DAN_RAWAT.dtsx","0","0","0","0","0","0","4","0","0","0","0","0","0","294","0","0","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/ALOKASI_DAN_ABSENSI_HK/MAPPING_ALOKASI_DAN_ABSENSI_HK.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/ANALISA_LOW_YIELD/Fact.dtsx","2","0","0","0","0","0","2","0","4","8","0","0","9","3","0","1","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/ANALISA_LOW_YIELD/Master.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/ANALISA_LOW_YIELD/Upload.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/AP_AGING_PROJECT/Ap_Aging.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Audit HO/STG%20Audit.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/AWL/AWL_Warning.dtsx","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/AWL/Fact.dtsx","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/AWL/Staging.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/AWS/DIM_AWS_ID.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/AWS/FACT_AWS.dtsx","0","0","0","0","0","0","3","0","0","5","0","0","24","670","0","0","5","0","0","0","0","6","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant/DWH_DIM_BEARER_PLANT.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant/DWH_FACT_BEARER_PLANT_SUMMARIZE.dtsx","0","4","0","0","0","0","2","0","0","0","0","0","0","137","0","0","12","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant/DWH_FACT_BEARER_PLANT_SUMMARIZE_Excel.dtsx","9","2","0","0","0","0","0","0","0","4","3","0","194","210","0","7","18","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant/DWH_FACT_BP_COEP.dtsx","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","1","12","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant/DWH_FACT_BP_Excel_Manual_Upload.dtsx","4","1","0","0","0","0","0","0","0","0","0","0","248","518","0","2","91","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant/DWH_FACT_BP_Excel_Manual_Upload_Initial.dtsx","4","1","0","0","0","0","0","0","0","0","0","0","248","518","0","2","91","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant/DWH_FACT_BP_FAGLFLEXT.dtsx","2","3","0","0","0","0","2","0","0","3","0","0","2","528","0","1","86","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant/DWH_FACT_BP_FAGLFLEXT_Initial.dtsx","2","3","0","0","0","0","2","0","0","0","0","0","2","528","0","1","86","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant/DWH_FACT_BP_ZVT_MSEGPF.dtsx","13","8","0","0","0","0","0","0","0","1","1","0","0","443","0","10","44","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant/Generate%20MTD.dtsx","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant/Generate%20YTD.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant/Group_Pipeline_Fact_Bearer_Plant.dtsx","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","12","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/DWH_DIM_BEARER_PLANT_ELIM.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/DWH_DIM_COMPANY_SELECTION.dtsx","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/DWH_FACT_AMS_CONSOL.dtsx","11","2","0","0","0","0","0","0","0","1","0","0","252","0","0","7","15","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/DWH_FACT_BAL_CONSOL.dtsx","11","2","0","0","0","0","0","0","0","2","0","0","150","0","0","7","14","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/DWH_FACT_BEARER_PLANT_CONSOL.dtsx","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/DWH_FACT_BGA_CONSOL.dtsx","19","4","0","0","0","0","0","0","0","6","0","0","554","0","0","15","27","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/DWH_FACT_BSL_CONSOL.dtsx","16","4","0","0","0","0","0","0","0","4","1","0","536","0","0","12","27","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/DWH_FACT_GKS_CONSOL.dtsx","10","2","0","0","0","0","0","0","0","1","0","0","160","0","0","6","15","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/DWH_FACT_ISL_CONSOL.dtsx","10","2","0","0","0","0","0","0","0","1","0","0","200","0","0","6","15","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/DWH_FACT_KMB_CONSOL.dtsx","10","2","0","0","0","0","0","0","0","1","0","0","160","0","0","6","15","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/DWH_FACT_LGI_CONSOL.dtsx","10","2","0","0","0","0","0","0","0","1","0","0","200","0","0","6","15","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/DWH_FACT_SMS_CONSOL.dtsx","10","2","0","0","0","0","0","0","0","1","0","0","160","0","0","6","15","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/Group_Pipeline_Bearer_Plant_Consol_1.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/Group_Pipeline_Bearer_Plant_Consol_2.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/Group_Pipeline_Dim_Bearer_Plant_Consol.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"SSISDB/Project_Fact/Bearer_Plant_Consol/Group_Pipeline_Fact_Bearer_Plant_Consol.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0"
"SSISDB/Project_Fact/BIAYA_UMUM_PER_COST_ELEMENT/Dimensi%20Biaya%20Umum.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/BIAYA_UMUM_PER_COST_ELEMENT/Fact%20Biaya%20Umum.dtsx","0","0","0","0","0","0","2","0","0","4","0","0","1","240","0","0","9","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/BIAYA_UMUM_PER_COST_ELEMENT/Mapping%20Biaya%20Umum%20per%20Komponen.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/Blok Manuring System/DIM_BMS.dtsx","0","0","0","0","0","0","1","0","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Blok Manuring System/FACT_BJR.dtsx","0","0","0","0","0","0","2","0","0","2","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/Blok Manuring System/FACT_BMS.dtsx","0","0","0","0","0","0","1","0","2","0","0","0","6","8","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Blok Manuring System/STG_BMS.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/CIVIL_ENGINEERING_PROJECT/FACT_CIVIL_ENGINEERING.dtsx","0","4","0","0","0","0","2","0","6","24","12","0","732","14","0","0","2","0","0","0","0","6","0","0","0"
"SSISDB/Project_Fact/Closing Payroll New/Closing%20Payroll%20New.dtsx","0","0","0","0","0","0","0","0","0","7","0","0","0","4","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/Closing Ranking Payroll/Closing%20Ranking%20Payroll.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/Closing Ranking Payroll/Payroll%20Final.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","243","0","0","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/COST_ELEMENT_PROJECT/FACT_COST_ELEMENT.dtsx","12","1","0","0","0","0","1","0","26","16","0","0","5","194","0","9","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/COST_ELEMENT_PROJECT/FACT_COST_ELEMENT_RATE.dtsx","0","0","0","0","0","0","0","0","8","0","1","0","0","246","0","0","16","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/COST_ELEMENT_PROJECT/INSERT%20MAPPING.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/DAILY_DASHBOARD_PROJECT/FACT_AREAL_STATEMENT_BLOCK.dtsx","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","45","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DAILY_DASHBOARD_PROJECT/FACT_DD_HARVESTING_MANAGEMENT_DTL.dtsx","4","0","0","0","0","0","1","0","1","0","5","0","2","322","0","2","0","0","0","0","0","8","0","0","0"
"SSISDB/Project_Fact/DAILY_DASHBOARD_PROJECT/FACT_DD_SUMMARY.dtsx","0","0","0","0","0","0","0","0","0","18","20","0","0","1770","0","0","0","0","0","0","0","5","0","0","0"
"SSISDB/Project_Fact/DAILY_DASHBOARD_PROJECT/FACT_DD_TBS.dtsx","2","0","0","0","0","0","35","0","5","7","5","0","2","202","0","1","76","0","0","0","0","5","0","0","0"
"SSISDB/Project_Fact/DAILY_DASHBOARD_PROJECT/STG_DAILY_DASHBOARD.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/DAILY_DASHBOARD_PROJECT/STG_HARVESTING_MANAGEMENT.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/DAILY_DASHBOARD_PROJECT/STG_OPERATIONAL_HOLIDAY.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DAILY_DASHBOARD_PROJECT/STG_TBS_EXTERNAL.dtsx","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/DAILY_OPERATION/FACT_DAILY_OPR.dtsx","0","0","0","0","0","0","10","0","8","25","1","0","497","581","0","0","0","0","0","0","0","8","0","0","0"
"SSISDB/Project_Fact/DAILY_OPERATION/FACT_DAILY_OPR_FFB.dtsx","0","0","0","0","0","0","1","0","1","2","0","0","36","9","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DAILY_OPERATION/MAPPING_SORTING.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DAILY_OPERATION/MAPPING_USER.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DASHBARD_PAYROLL_PROJECT/DIMENSI_FOR_FACT_PAYROLL.dtsx","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/DASHBARD_PAYROLL_PROJECT/FACT_PAYROLL.dtsx","0","0","0","0","0","0","0","0","9","5","2","0","22","1732","0","0","0","0","0","3","0","9","0","0","0"
"SSISDB/Project_Fact/DASHBARD_PAYROLL_PROJECT/INSERT_MAPPING.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/DASHBOARD_STOCK/FACT_STOCK_MANAGEMENT.dtsx","0","0","0","0","0","0","0","0","0","2","0","0","0","8","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/Docket Jangkos Kompos/FACT_DOCKET.dtsx","0","0","0","0","0","0","2","0","0","4","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/DPCOLLECTION_PROJECT/Fact_DP_Collection.dtsx","6","0","0","0","0","0","1","0","0","0","0","0","0","74","0","3","4","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/DWH_COST_PERHECTAR/Fact.dtsx","0","1","0","0","0","0","0","0","6","2","0","0","4","407","0","0","36","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_GIP/Dimensi.dtsx","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/DWH_GIP/Fact%20Backup.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","283","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/DWH_GIP/Fact.dtsx","0","0","0","0","0","0","0","0","0","2","0","0","0","11","0","0","0","0","0","0","0","7","0","0","0"
"SSISDB/Project_Fact/DWH_GIP/Staging.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_GRADING_TBS/Fact.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_GRADING_TBS/Staging.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_LHM/Fact%20Rekap.dtsx","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_LKK_PROJECT_NEW/COPY_FILE_PROCESS_DATA.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SSISDB/Project_Fact/DWH_LKK_PROJECT_NEW/DWH-COEP.dtsx","2","0","0","0","1","0","0","0","0","1","2","0","0","301","0","1","1","0","0","0","0","1","0","0","1"
"SSISDB/Project_Fact/DWH_LKK_PROJECT_NEW/FACT_INVESTASI_BIAYA_TANAMAN.dtsx","0","0","0","0","0","0","0","0","0","3","0","0","0","203","0","0","1","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_LKK_PROJECT_NEW/FACT_LKK%201.dtsx","4","0","0","0","0","0","0","0","24","6","0","0","13","1048","12","2","6","0","0","0","0","6","0","0","0"
"SSISDB/Project_Fact/DWH_LKK_PROJECT_NEW/FACT_LKK.dtsx","6","0","0","0","0","0","2","0","28","44","0","0","18","2877","32","3","22","0","0","0","0","12","0","0","0"
"SSISDB/Project_Fact/DWH_LKK_PROJECT_NEW/FACT_LKK_BIAYA_UPAH_PANEN_PENGENDALIAN_GULMA.dtsx","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_LKK_PROJECT_NEW/FEED_DATA.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","5","0","0","0"
"SSISDB/Project_Fact/DWH_LKK_PROJECT_NEW/INSERT_MAPPING_BIAYA_TANAMAN.dtsx","0","1","0","0","0","0","0","0","3","7","3","0","0","674","3","0","5","0","0","0","0","8","0","0","0"
"SSISDB/Project_Fact/DWH_LKK_PROJECT_NEW/MANUAL%20UPLOAD.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","193","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_PLASMA_GAPOKTAN/Fact.dtsx","0","0","0","0","0","0","0","0","0","48","0","0","0","1425","19","0","0","0","0","0","0","3","0","0","0"
"SSISDB/Project_Fact/DWH_PLASMA_GAPOKTAN/Staging.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_POWER_MONITORING/Fact.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_POWER_MONITORING/Master.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_SIGAP/DIM_SIGAP.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0"
"SSISDB/Project_Fact/DWH_SIGAP/FACT_SIGAP.dtsx","0","0","0","0","0","0","0","0","0","6","17","0","0","291","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_SIGAP/INJECT_HISTORIS_DATA.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SSISDB/Project_Fact/DWH_SMALLER_FACT/CHECK_QUERY_DATA.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SSISDB/Project_Fact/DWH_SMALLER_FACT/FACT_COST_TO_MATURITY.dtsx","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/DWH_SMALLER_FACT/FACT_DAILY_RELEASE_MCM.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/DWH_SMALLER_FACT/FACT_MONITORING_CAPEX.dtsx","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","0","0","0"
"SSISDB/Project_Fact/DWH_SMALLER_FACT/FACT_STOCK_AREA.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_SMALLER_FACT/STAGING_STOCK_AREA_ECC0.dtsx","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_SMALLER_FACT/STAGING_STOCK_AREA_EHP8.dtsx","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_SUSTAINIBILITY/FACT%20INDEX%20SUSTAINIBILITY.dtsx","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_SUSTAINIBILITY/FACT%20KECELAKAAN%20KERJA.dtsx","0","0","0","0","0","0","0","0","10","2","2","0","80","1941","0","0","9","0","0","0","0","8","0","0","0"
"SSISDB/Project_Fact/DWH_SUSTAINIBILITY/FACT%20KECELAKAAN%20KERJA_BACKUP.dtsx","0","0","0","0","0","0","0","0","10","0","1","0","80","1438","0","0","5","0","0","0","0","8","0","0","0"
"SSISDB/Project_Fact/DWH_SUSTAINIBILITY/FACT%20TENAGA%20KERJA.dtsx","0","0","0","0","0","0","0","0","0","0","0","0","8","236","0","0","4","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_SUSTAINIBILITY/STAGING.dtsx","2","0","0","1","0","0","0","0","0","0","0","0","330","345","0","1","3","0","0","0","0","4","0","0","0"
"SSISDB/Project_Fact/DWH_SUSTAINIBILITY/UPLOAD.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_TRAKSI/FACT_LHT_AB.dtsx","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_TRAKSI/FACT_TRAKSI_LHT.dtsx","0","0","0","0","0","0","0","0","2","3","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0"
"SSISDB/Project_Fact/DWH_TRAKSI/STG_TRAKSI.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"SSISDB/Project_Fact/DWH_TRAKSI/STG_TRAKSI_LHT.dtsx","0","0","0","1","0","0","0","0","0","0","0","0","138","0","0","0","0","0","0","0","0","4","0","0","0"
