"job_id","job_name","step_id","step_name","folder_name","project_name","package_name","execution_count","avg_package_duration_sec","max_package_duration_sec","total_package_duration_sec","succeeded_count","failed_or_unexpected_count","anti_sort","anti_aggregate","anti_fuzzy_lookup","anti_fast_load_inactive","anti_no_tablock","anti_lookup_partial_no_cache","anti_select_star","anti_oledb_command","CartesianCrossJoin","NonSargableFunctionPredicate","OnTheFlyFunctionExpression","NestedViewReference","PivotWindowFunction","UnionAll","NoLockAdvisory","MergeJoinComponent","ImplicitConversionIndicator","ScriptComponent","ADO_NET_or_ODBC_Provider","ExplicitBufferOrThreadSetting","TempStoragePathSetting","DestinationCommitSizeSetting","ExecutePackageTask","CheckpointSetting","FullReloadIndicator","priority_level","priority_basis"
"9558A386-42A0-4D60-935C-CE2295DFC697","Payment Treasury","6","Fact Performance","Project_Fact","PAYMENT TREASURY","FACT_PERFORMANCE_PAYMENT.dtsx","3","46.97","57.85","140.9","3","0","0","0","0","0","0","0","3","0","0","12","0","0","0","183","0","0","0","0",,"0","0","2","0","0","0","P2","Material optimization/investigation candidate"
"62088AC8-D634-4732-B90F-19CFBDE2CD4E","AI Grading","1","Staging","Project_Fact","DWH_GRADING_TBS","Staging.dtsx","6","45.98","110.87","275.9","2","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","1","0","0","0","P1","High runtime or reliability impact"
"EFE670FB-DD03-469F-ADEE-CE0A6CF295BF","SPK_BAPP","1","Ijin_Prinsip","Project_Fact","SPK_BAPP","SPK_BAPP.dtsx","2","45.37","74.23","90.73","2","0","0","0","0","0","0","0","4","0","0","8","0","0","0","24","0","0","0","0",,"0","0","4","0","0","0","P2","Material optimization/investigation candidate"
"FE9026B2-F82D-40D6-B45D-FC7BF486816F","SEQUENCE_TABLE_SAP_BSIS_BSAS_BSIK_BSAK_BSID_BSAD_BKPF","3","Seq BSIK_BSAK","Sequence_Table","Sequence_Table","Seq_BSIK_BSAK.dtsx","7","44.69","52.15","312.8","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0",,"0","0","2","0","0","0","P3","Lower-impact or static-only optimization candidate"
"C0788684-46B3-4E18-83F3-94F100344FF1","SEQUENCE_TABLE_POWER_MONITORING","1","Staging","Sequence_Table","Sequence_Table","Seq_Staging_Power_Monitoring.dtsx","2","44.07","57.51","88.15","2","0","0","0","0","0","0","0","15","0","0","0","0","0","0","2544","0","0","60","0",,"0","0","3","0","0","0","P2","Material optimization/investigation candidate"
"344FF26C-DD8F-420B-B46B-8BBD72B26EC3","DASHBOARD_STOCK","2","StagingStock Area EHP8","Project_Fact","DWH_SMALLER_FACT","STAGING_STOCK_AREA_EHP8.dtsx","2","38.99","51.46","77.99","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"0078C687-28A6-4077-943D-20ADEE70C2AC","Tax - Pph21","1","Pph21","Project_Fact","PPH21_DJP","FACT_PPH21.dtsx","1","36.87","36.87","36.87","1","0","0","0","0","0","0","0","1","0","6","0","2","0","0","1049","0","0","13","0",,"0","0","3","0","0","0","P2","Material optimization/investigation candidate"
"5ECE39E8-D47A-4559-A8E7-5766D4B949E0","SPARTA FACT 4T","3","Dimensi Sparta LHA","Project_Fact","SPARTA_PROJECT","DIMENSI_SPARTA.dtsx","6","32.82","39.31","196.92","6","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","85","0",,"0","0","58","0","0","0","P2","Material optimization/investigation candidate"
"9558A386-42A0-4D60-935C-CE2295DFC697","Payment Treasury","3","Fact Summary","Project_Fact","PAYMENT TREASURY","FACT_SUMMARY_PAYMENT.dtsx","3","30.77","34.66","92.31","3","0","0","0","0","0","0","0","3","0","0","10","0","0","0","334","0","0","0","0",,"0","0","3","0","0","0","P2","Material optimization/investigation candidate"
"2B774A9F-6DDA-413A-B1EC-74DD480BFA04","REALISASI BUDGET HO","3","Dimensi","Project_Fact","REALISASI VS ANGGARAN HO PROJECT","DIMENSI_REALIASI_VS_ANGGARAN_HO.dtsx","1","25.67","25.67","25.67","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,"0","0","3","0","0","0","P3","Lower-impact or static-only optimization candidate"
"E7058D5B-8495-41D8-AC54-73871C098FB3","DWH_MACHINE_LEARNING","1","Fact ML Yield Prediction","Project_Fact","MACHINE_LEARNING","FACT_ML_YP.dtsx","6","25.08","37.77","150.45","6","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0",,"0","0","4","0","0","0","P3","Lower-impact or static-only optimization candidate"
"9E344EE1-33B4-4F8B-BE8E-7CDCA6DA59EC","Summary PL & EBITDA","5","Fact Ebitda","SummaryPL","Summary PL Project","fact_ebitda.dtsx","1","24.05","24.05","24.05","1","0","0","0","0","0","0","0","5","0","0","4","2","0","8","235","0","0","6","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"0874DB0C-DB80-4053-8D10-B4E94CD80860","Tax - Annually","1","Initial Annually","Project_Fact","PPH21_DJP","FACT_PPH_ANNUAL.dtsx","1","21.86","21.86","21.86","1","0","0","0","0","0","0","0","2","0","1","0","0","0","3","1","0","0","0","0",,"0","0","2","0","0","0","P3","Lower-impact or static-only optimization candidate"
"F2FEA983-1F54-495A-A9B4-3A6C73B3D504","SQA - BMS","2","Fact BMS","Project_Fact","Blok Manuring System","FACT_BMS.dtsx","1","19.77","19.77","19.77","1","0","0","0","0","0","0","0","1","0","2","0","0","0","6","8","0","0","0","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"B8792916-3565-43E0-890B-339480B77B8B","Analisa Low Yield","2","Check Query Process","Project_Fact","DWH_SMALLER_FACT","CHECK_QUERY_DATA.dtsx","2","19.26","32.52","38.52","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","P3","Lower-impact or static-only optimization candidate"
"EB7180CD-A4BE-4B05-9CC2-26C1A0BC776F","Traffic Management System","1","STG TMS","Sequence_Table","Sequence_Table","Seq_Staging_NON_SAP_TMS.dtsx","1","19.18","19.18","19.18","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0",,"0","0","7","0","0","0","P1","High runtime or reliability impact"
"C6A9E91D-9B24-4AD8-B2C3-7126C3C75F9B","DWH_Bearer_Plant","12","Group_Pipeline_Bearer_Plant_Consol_1","Project_Fact","Bearer_Plant_Consol","Group_Pipeline_Bearer_Plant_Consol_1.dtsx","1","19.1","19.1","19.1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","10","0","0","P2","Material optimization/investigation candidate"
"C6A9E91D-9B24-4AD8-B2C3-7126C3C75F9B","DWH_Bearer_Plant","4","DWH_FACT_BP_FAGLFLEXT","Project_Fact","Bearer_Plant","DWH_FACT_BP_FAGLFLEXT.dtsx","1","19.04","19.04","19.04","1","0","2","3","0","0","0","0","2","0","0","3","0","0","2","528","0","1","86","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"1DC093A3-2313-446F-89F5-F2436FD0E813","INVESTOR RELATION","4","PL dan BS","Project_Fact","INVESTOR_RELATIONS_PROJECT","PL_BS.dtsx","2","18.92","34.74","37.85","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","210","0","0","0","0",,"0","0","4","0","0","0","P1","High runtime or reliability impact"
"9E344EE1-33B4-4F8B-BE8E-7CDCA6DA59EC","Summary PL & EBITDA","2","Dim Company","SummaryPL","Summary PL Project","dim_company.dtsx","1","18.87","18.87","18.87","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"2EC67D75-1484-4B96-81B9-A499DEC537FC","Rekapitulasi","1","Rekapitulasi","Project_Fact","Rekapitulasi","Fact_Rekapitulasi.dtsx","2","17.13","24.63","34.26","2","0","12","0","0","0","0","0","2","0","0","3","0","0","0","4","0","6","4","0",,"0","0","2","0","0","0","P2","Material optimization/investigation candidate"
"9E344EE1-33B4-4F8B-BE8E-7CDCA6DA59EC","Summary PL & EBITDA","3","Fact Summary PL","SummaryPL","Summary PL Project","fact_summary_pl.dtsx","1","16.88","16.88","16.88","1","0","0","0","0","0","0","0","2","0","0","8","6","0","5","308","0","0","7","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"FE9026B2-F82D-40D6-B45D-FC7BF486816F","SEQUENCE_TABLE_SAP_BSIS_BSAS_BSIK_BSAK_BSID_BSAD_BKPF","2","Seq_BSIS_BSAS_EHP8","Sequence_Table","Sequence_Table","Seq_Staging_SAP_EHP8_BSIS_BSAS.dtsx","7","16.28","24.62","113.99","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0",,"0","0","3","0","0","0","P3","Lower-impact or static-only optimization candidate"
"0065998F-70D7-480E-9B20-CFA4521501E0","MONITORING_TICKET_WB","3","Fact","Project_Fact","MONITORING_TICKET_WB","FACT.dtsx","3","15.47","19.48","46.4","3","0","0","0","0","0","0","0","3","0","0","4","6","0","0","235","0","0","6","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"9E344EE1-33B4-4F8B-BE8E-7CDCA6DA59EC","Summary PL & EBITDA","4","Dim Code Ebitda","SummaryPL","Summary PL Project","dim_code_ebitda.dtsx","1","14.73","14.73","14.73","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","6","0","0","0","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"F2FEA983-1F54-495A-A9B4-3A6C73B3D504","SQA - BMS","1","Initiate BJR","Project_Fact","Blok Manuring System","FACT_BJR.dtsx","1","14.48","14.48","14.48","1","0","0","0","0","0","0","0","2","0","0","2","0","0","0","2","0","0","0","0",,"0","0","2","0","0","0","P3","Lower-impact or static-only optimization candidate"
"3B46FF50-48C0-4B31-9CFE-EDD2642D0EDC","SEQUENCE_TABLE_SAP_SALDO_TREASURY","2","STG Saldo Treasury EHP8","Sequence_Table","Sequence_Table","Seq_Staging_SAP_EHP8_SALDO_TREASURY.dtsx","5","12.62","23.32","63.12","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0",,"0","0","9","0","0","0","P2","Material optimization/investigation candidate"
"B46EAEDE-9157-4E22-B76A-24CB84D4E80A","Vehicle Registration","1","Daily VR","Project_Fact","Vehicle Registration","FACT_VR.dtsx","4","12.08","25.26","48.32","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0",,"0","0","4","0","0","0","P2","Material optimization/investigation candidate"
"9558A386-42A0-4D60-935C-CE2295DFC697","Payment Treasury","4","Fact Detail","Project_Fact","PAYMENT TREASURY","FACT_DETAIL_PAYMENT.dtsx","3","11.56","14.5","34.67","3","0","0","0","0","0","0","0","0","0","0","8","3","0","0","222","0","0","0","0",,"0","0","3","0","0","0","P2","Material optimization/investigation candidate"
"C6A9E91D-9B24-4AD8-B2C3-7126C3C75F9B","DWH_Bearer_Plant","13","Group_Pipeline_Bearer_Plant_Consol_2","Project_Fact","Bearer_Plant_Consol","Group_Pipeline_Bearer_Plant_Consol_2.dtsx","1","11.44","11.44","11.44","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","4","0","0","P3","Lower-impact or static-only optimization candidate"
"3E69F060-FAEE-453B-AA27-1C4CBC5DE307","MONITORING_CAPEX","2","Check Query Process","Project_Fact","DWH_SMALLER_FACT","CHECK_QUERY_DATA.dtsx","4","11.37","32.46","45.46","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","P3","Lower-impact or static-only optimization candidate"
"9558A386-42A0-4D60-935C-CE2295DFC697","Payment Treasury","5","Fact Outstanding","Project_Fact","PAYMENT TREASURY","FACT_OUTSTANDING_PAYMENT.dtsx","3","11.12","15.74","33.35","3","0","0","0","0","0","0","0","4","0","0","4","0","0","12","192","0","0","0","0",,"0","0","3","0","0","0","P2","Material optimization/investigation candidate"
"9E344EE1-33B4-4F8B-BE8E-7CDCA6DA59EC","Summary PL & EBITDA","1","Dim Coa","SummaryPL","Summary PL Project","dim_coa.dtsx","1","10.98","10.98","10.98","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"3B70A71E-2D5D-4F36-8BD6-58659AC0CCC6","Ranking Payroll","2","Check Query Data","Project_Fact","DWH_SMALLER_FACT","CHECK_QUERY_DATA.dtsx","1","10.5","10.5","10.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","P3","Lower-impact or static-only optimization candidate"
"C6A9E91D-9B24-4AD8-B2C3-7126C3C75F9B","DWH_Bearer_Plant","8","DWH_FACT_BEARER_PLANT_SUMMARIZE","Project_Fact","Bearer_Plant","DWH_FACT_BEARER_PLANT_SUMMARIZE.dtsx","1","10.13","10.13","10.13","1","0","0","4","0","0","0","0","2","0","0","0","0","0","0","137","0","0","12","0",,"0","0","3","0","0","0","P2","Material optimization/investigation candidate"
"EDBE384A-CA9D-425A-A3AB-867D19D0D947","SEQUENCE_TABLE_SAP_COBK","2","SEQ_STAGING_COBK_EHP8","Sequence_Table","Sequence_Table","Seq_Staging_SAP_EHP8_COBK.dtsx","1","9.41","9.41","9.41","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"1225ADC7-FF0D-402D-BAEA-A97F7FC50CB1","AWL","2","Fact","Project_Fact","AWL","Fact.dtsx","41","8.56","78.15","350.81","41","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",,"0","0","2","0","0","0","P3","Lower-impact or static-only optimization candidate"
"2B774A9F-6DDA-413A-B1EC-74DD480BFA04","REALISASI BUDGET HO","2","Manual Upload","Project_Fact","REALISASI VS ANGGARAN HO PROJECT","UPLOAD_PTAB_RELOKASI_COP.dtsx","1","8.25","8.25","8.25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0",,"0","0","5","0","0","0","P3","Lower-impact or static-only optimization candidate"
"C6A9E91D-9B24-4AD8-B2C3-7126C3C75F9B","DWH_Bearer_Plant","14","DWH_FACT_BGA_CONSOL","Project_Fact","Bearer_Plant_Consol","DWH_FACT_BGA_CONSOL.dtsx","1","8.13","8.13","8.13","1","0","19","4","0","0","0","0","0","0","0","6","0","0","554","0","0","15","27","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"FE9026B2-F82D-40D6-B45D-FC7BF486816F","SEQUENCE_TABLE_SAP_BSIS_BSAS_BSIK_BSAK_BSID_BSAD_BKPF","4","Seq_BSIK_BSAK_EHP8","Sequence_Table","Sequence_Table","Seq_Staging_SAP_EHP8_BSIK_BSAK.dtsx","7","8.13","15.92","56.93","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0",,"0","0","2","0","0","0","P3","Lower-impact or static-only optimization candidate"
"4FDB1467-9A30-437A-AFD6-31A0CF8BB350","AP Aging","1","fact_ap_aging","Project_Fact","AP_AGING_PROJECT","Ap_Aging.dtsx","1","7.76","7.76","7.76","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"AFFCF0E6-37CA-42D7-8165-CB6EBE2EDB7E","Controllable Profit","2","Check Query Process","Project_Fact","DWH_SMALLER_FACT","CHECK_QUERY_DATA.dtsx","2","7.47","8.35","14.93","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","P3","Lower-impact or static-only optimization candidate"
"FE9026B2-F82D-40D6-B45D-FC7BF486816F","SEQUENCE_TABLE_SAP_BSIS_BSAS_BSIK_BSAK_BSID_BSAD_BKPF","6","Seq_BSID_BSAD_EHP8","Sequence_Table","Sequence_Table","Seq_Staging_SAP_EHP8_BSID_BSAD.dtsx","7","7.15","13.83","50.05","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0",,"0","0","2","0","0","0","P3","Lower-impact or static-only optimization candidate"
"B86C2C36-C257-4B1E-A542-3F8CFE33E27A","Alokasi Absensi HK","2","Query Check Data","Project_Fact","DWH_SMALLER_FACT","CHECK_QUERY_DATA.dtsx","2","5.88","6.23","11.77","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","P3","Lower-impact or static-only optimization candidate"
"6D7C9921-843B-4919-B8A6-D42A047543FA","LAPORAN KEUANGAN KEBUN (LKK)","2","Query Check Data","Project_Fact","DWH_SMALLER_FACT","CHECK_QUERY_DATA.dtsx","1","5.4","5.4","5.4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","P3","Lower-impact or static-only optimization candidate"
"9558A386-42A0-4D60-935C-CE2295DFC697","Payment Treasury","1","Dim","Project_Fact","PAYMENT TREASURY","DIM_PAYMENT.dtsx","3","5.29","7.97","15.88","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","4","0","0","0","P3","Lower-impact or static-only optimization candidate"
"28D1D9C7-04B8-4278-8A3C-D0915D89468A","COGS","2","dim_cogs_measure","COGS","COGS","dim_cogs_measure.dtsx","1","5.28","5.28","5.28","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"42F77D2E-0917-419D-82E3-72F0E796B645","Uang Masuk Collection","1","Fact Uang Masuk Collection","Project_Fact","DPCOLLECTION_PROJECT","Fact_DP_Collection.dtsx","1","5.18","5.18","5.18","1","0","6","0","0","0","0","0","1","0","0","0","0","0","0","74","0","3","4","0",,"0","0","4","0","0","0","P2","Material optimization/investigation candidate"
"B558F3CB-BBED-4BCD-B7D0-79E7B13537E5","SQA - BGS","1","Fact","Project_Fact","PERFORMANCE_QUALITY_BGS","Fact.dtsx","1","4.96","4.96","4.96","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2","0","0","0","P3","Lower-impact or static-only optimization candidate"
"C6A9E91D-9B24-4AD8-B2C3-7126C3C75F9B","DWH_Bearer_Plant","9","DWH_FACT_BEARER_PLANT_SUMMARIZE_Excel","Project_Fact","Bearer_Plant","DWH_FACT_BEARER_PLANT_SUMMARIZE_Excel.dtsx","1","4.9","4.9","4.9","1","0","9","2","0","0","0","0","0","0","0","4","3","0","194","210","0","7","18","0",,"0","0","2","0","0","0","P2","Material optimization/investigation candidate"
"9558A386-42A0-4D60-935C-CE2295DFC697","Payment Treasury","2","Mapping","Project_Fact","PAYMENT TREASURY","MAPPING_GROUP_PAYMENT.dtsx","3","4.85","9.28","14.55","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","3","0","0","0","P3","Lower-impact or static-only optimization candidate"
"C6A9E91D-9B24-4AD8-B2C3-7126C3C75F9B","DWH_Bearer_Plant","10","Group_Pipeline_Dim_Bearer_Plant_Consol","Project_Fact","Bearer_Plant_Consol","Group_Pipeline_Dim_Bearer_Plant_Consol.dtsx","1","4.8","4.8","4.8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","4","0","0","P3","Lower-impact or static-only optimization candidate"
"1DC093A3-2313-446F-89F5-F2436FD0E813","INVESTOR RELATION","2","Check Query Process","Project_Fact","DWH_SMALLER_FACT","CHECK_QUERY_DATA.dtsx","1","4.68","4.68","4.68","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","P3","Lower-impact or static-only optimization candidate"
"C7FA594A-DB20-460C-890A-B0B8EF449916","COMPARISON ESTATE vs MILL COST","1","Insert Mapping","Project_Fact","ESTATE_MILL_COST_PROJECT","INSERT_REPORT_LEVEL_ESTATE_MILL.dtsx","2","4.63","7.13","9.25","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"28D1D9C7-04B8-4278-8A3C-D0915D89468A","COGS","3","dim_company","COGS","COGS","dim_company.dtsx","1","4.6","4.6","4.6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"94FD1005-44E4-4504-BABB-059DA2FA6936","Payment Realization","1","Dim Mapping","Project_Fact","PAYMENT_REALIZATION","Dim_Payment_Mapping.dtsx","1","4.42","4.42","4.42","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2","0","0","0","P3","Lower-impact or static-only optimization candidate"
"28D1D9C7-04B8-4278-8A3C-D0915D89468A","COGS","5","fact_cogs","COGS","COGS","fact_cogs.dtsx","1","4.08","4.08","4.08","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","2","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"B37FB395-F8FE-410F-BD05-0159C3640595","Daily Opr - Produksi TBS","4","Staging Mapping","Project_Fact","DAILY_DASHBOARD_PROJECT","STG_DAILY_DASHBOARD.dtsx","6","3.98","5.06","23.85","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2","0","0","0","P3","Lower-impact or static-only optimization candidate"
"C6A9E91D-9B24-4AD8-B2C3-7126C3C75F9B","DWH_Bearer_Plant","15","DWH_FACT_BAL_CONSOL","Project_Fact","Bearer_Plant_Consol","DWH_FACT_BAL_CONSOL.dtsx","1","3.69","3.69","3.69","1","0","11","2","0","0","0","0","0","0","0","2","0","0","150","0","0","7","14","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"B37FB395-F8FE-410F-BD05-0159C3640595","Daily Opr - Produksi TBS","2","Check Query Process","Project_Fact","DWH_SMALLER_FACT","CHECK_QUERY_DATA.dtsx","6","3.23","5.43","19.39","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","P3","Lower-impact or static-only optimization candidate"
"5ECE39E8-D47A-4559-A8E7-5766D4B949E0","SPARTA FACT 4T","2","Check Query Process","Project_Fact","DWH_SMALLER_FACT","CHECK_QUERY_DATA.dtsx","6","3.2","5.45","19.2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","P3","Lower-impact or static-only optimization candidate"
"B1D01AEE-D0E7-4950-BF67-A01B4A28A742","RELOKASI BUDGET OPEX","1","Seq_Staging","Project_Fact","RELOKASI_BUDGET_PROJECT","Staging_Relocation_Budget.dtsx","1","3.08","3.08","3.08","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,"0","0","2","0","0","0","P3","Lower-impact or static-only optimization candidate"
"C9AB424D-4260-4EA1-B78C-687B22E66F17","Saldo Treasury","3","Mapping","Project_Fact","SALDO_TREASURY","MAPPING_SALDO.dtsx","5","2.96","4.74","14.79","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","4","0","0","0","P3","Lower-impact or static-only optimization candidate"
"C6A9E91D-9B24-4AD8-B2C3-7126C3C75F9B","DWH_Bearer_Plant","5","DWH_FACT_BP_Excel_Manual_Upload","Project_Fact","Bearer_Plant","DWH_FACT_BP_Excel_Manual_Upload.dtsx","1","2.82","2.82","2.82","1","0","4","1","0","0","0","0","0","0","0","0","0","0","248","518","0","2","91","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"1DC093A3-2313-446F-89F5-F2436FD0E813","INVESTOR RELATION","3","Upload IR","Project_Fact","INVESTOR_RELATIONS_PROJECT","Upload_IR.dtsx","1","2.8","2.8","2.8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","4","0","0","0","P3","Lower-impact or static-only optimization candidate"
"3094E515-1C28-44EA-A9CE-014A216278DF","Tax - Payment","1","Tax Payment","Project_Fact","PPH21_DJP","FACT_TAX_PAYMENT.dtsx","1","2.75","2.75","2.75","1","0","0","0","0","0","0","0","1","0","4","0","1","0","0","219","0","0","0","0",,"0","0","2","0","0","0","P2","Material optimization/investigation candidate"
"FE4F170C-FD8F-453C-9022-8CD51737FC1F","Docket Jangkos","1","Daily Docket","Project_Fact","Docket Jangkos Kompos","FACT_DOCKET.dtsx","1","2.72","2.72","2.72","1","0","0","0","0","0","0","0","2","0","0","4","0","0","0","1","0","0","0","0",,"0","0","2","0","0","0","P3","Lower-impact or static-only optimization candidate"
"C6A9E91D-9B24-4AD8-B2C3-7126C3C75F9B","DWH_Bearer_Plant","1","DWH_DIM_BEARER_PLANT","Project_Fact","Bearer_Plant","DWH_DIM_BEARER_PLANT.dtsx","1","2.61","2.61","2.61","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"1225ADC7-FF0D-402D-BAEA-A97F7FC50CB1","AWL","3","AWL Warning","Project_Fact","AWL","AWL_Warning.dtsx","41","2.6","25.23","106.54","41","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","10","0",,"0","0","1","0","0","0","P2","Material optimization/investigation candidate"
"F8DE7718-C3BB-4018-8CEF-4821ABFF2774","Daily Opr - GIP","2","Dimensi","Project_Fact","DWH_GIP","Dimensi.dtsx","1","2.45","2.45","2.45","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,"0","0","4","0","0","0","P3","Lower-impact or static-only optimization candidate"
"28D1D9C7-04B8-4278-8A3C-D0915D89468A","COGS","4","dim_report_cogs","COGS","COGS","dim_report_cogs.dtsx","1","2.39","2.39","2.39","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"9558A386-42A0-4D60-935C-CE2295DFC697","Payment Treasury","7","Fact Balance Perform","Project_Fact","PAYMENT TREASURY","FACT_BALANCE_PAYMENT.dtsx","3","2.29","2.79","6.87","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","364","0","2","5","0",,"0","0","2","0","0","0","P2","Material optimization/investigation candidate"
"B37FB395-F8FE-410F-BD05-0159C3640595","Daily Opr - Produksi TBS","3","Staging Operational Holiday","Project_Fact","DAILY_DASHBOARD_PROJECT","STG_OPERATIONAL_HOLIDAY.dtsx","6","2.15","2.55","12.88","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
"FDDD91BA-1B3C-4AAB-BB4B-AB1C84F78679","Pemakaian Solar","1","STG Proporsi","Project_Fact","PEMAKAIAN_SOLAR","AREAL_STATEMENT_PROPORSI_MANUAL_LOAD.dtsx","1","2.1","2.1","2.1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","0","0","0","0",,"0","0","2","0","0","0","P3","Lower-impact or static-only optimization candidate"
"F8DE7718-C3BB-4018-8CEF-4821ABFF2774","Daily Opr - GIP","1","Staging","Project_Fact","DWH_GIP","Staging.dtsx","1","1.65","1.65","1.65","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","1","0","0","0","P3","Lower-impact or static-only optimization candidate"
