package_id,name,package_guid,description,package_format_version,version_major,version_minor,version_build,version_comments,version_guid,project_id,entry_point,validation_status,last_validation_time
95257,STG_SAP_COVP2A.dtsx,B6BFA6D3-BF0C-4C4F-822D-F5029806F84C,,8,1,0,225,,B538EBEB-F005-4B25-AFA0-A16F5C660039,1,1,N,NULL
95258,STG_SAP_COVP3.dtsx,0FCDD502-D74F-4BA9-B9DD-D9CC8E159CB9,,8,1,0,226,,FFFD8CAA-6AAE-4348-8A80-30FB4E7B5514,1,1,N,NULL
95259,STG_SAP_COVP3a.dtsx,BFC47D03-B746-41E1-8A3C-FA0F6927E8DE,,8,1,0,228,,C87CBB7A-432D-45BD-89FF-2F9C60CD9CCB,1,1,N,NULL
95252,STG_SAP_COVP4.dtsx,583CC8FC-561B-480C-B71A-A46B955F7DA5,,8,1,0,217,,2E7DB138-DDDA-43C0-8798-D0EA5D365DC9,1,1,N,NULL
95253,STG_SAP_COVP4a.dtsx,D81F7D2D-ECCC-4620-A312-732A63F956DA,,8,1,0,218,,BBDC2E0C-6BB1-402D-9A23-662E7DD2CF68,1,1,N,NULL
95254,STG_SAP_COVP5.dtsx,B0B33E9C-609F-43D8-8C60-186587A26DBF,,8,1,0,219,,65779D59-4B4D-42ED-A2F6-967A3D5CF495,1,1,N,NULL
95255,STG_SAP_COVP5a.dtsx,BD9A80E1-F70B-412B-A67B-DA9453595EFE,,8,1,0,220,,5292EFEB-369A-4CAF-BA5E-20697B55E357,1,1,N,NULL
95260,STG_SAP_FAGLFLEXT.dtsx,0F30DA83-9335-4E3A-B087-1AA8C345F5D4,,8,1,0,35,,974683FF-9FD2-4A98-966F-A711B3B27CED,1,1,N,NULL
95309,STG_SAP_KNA1.dtsx,0A4181B3-FA3F-4B8D-9258-3BA71F2D563F,,8,1,0,30,,12573592-6A06-4557-B59F-C1F19672081C,1,1,N,NULL
95249,STG_SAP_LIKP.dtsx,CB36E46D-367E-496C-AEE3-EFBAE6E8E8A9,,8,1,0,22,,C222EDF6-9E3B-4D75-984D-87F2AC36EF0F,1,1,N,NULL
95250,STG_SAP_LIPS.dtsx,BA6C4BB3-E5BD-4A5A-AB5C-C95CEBD4D52E,,8,1,0,68,,089D4C22-9696-4303-AF24-0F85406C6881,1,1,N,NULL
95235,STG_SAP_MSEG.dtsx,62DE9DE3-A885-44BC-A283-CE50E16211D0,,8,1,0,27,,460AF6E5-BBA4-4A65-9844-A3C8CCDF87EA,1,1,N,NULL
95267,STG_SAP_PRPS.dtsx,B037F237-9FA7-42C3-B12F-992FB60FBC0B,,8,1,0,22,,72A6EA56-773D-4044-933C-E3528E84122C,1,1,N,NULL
95335,STG_SAP_PURCHASING.dtsx,CEC3829B-EA3C-44CA-88C3-8C9DCA767C6B,,8,1,0,145,,8A7273D5-BAFF-4995-AD05-2E36938ADEE2,1,1,N,NULL
95280,STG_SAP_SKAT.dtsx,69CE536B-3C54-42AB-A0DD-D30678CD3063,,8,1,0,17,,50B7D932-EE4E-4548-B644-180F8A9E0C25,1,1,N,NULL
95310,STG_SAP_VBAK.dtsx,33512F86-13B0-421A-8449-33EDB775A917,,8,1,0,46,,52E1CB48-AE19-45C9-B6A6-164B97C93831,1,1,N,NULL
95312,STG_SAP_VBAP.dtsx,CB962FF3-FA87-4309-9640-9F255AB15DED,,8,1,0,37,,F145AAF7-8A48-4205-9FBF-3022ADCB7D6A,1,1,N,NULL
95307,STG_SAP_VBKD.dtsx,1BC6DE98-2AB2-43A7-BE66-DDDA8CC5C882,,8,1,0,4,,1A472817-4B4A-4AA6-8017-B6118ADF517A,1,1,N,NULL
95311,STG_SAP_VBRP.dtsx,DAC00585-621D-4693-9744-3F6D90A6A923,,8,1,0,97,,AB142927-204B-4A27-B78B-B6C9A283FB5D,1,1,N,NULL
95274,STG_SAP_ZVT_MSEGPF.dtsx,4DAC919F-DB5E-471B-B129-5F9E05C6057F,,8,1,0,43,,091D98D4-5252-46B4-B556-69833CDF71AE,1,1,N,NULL
95234,STG_SAP_ZVTMSEGPF.dtsx,786DF6A5-F270-4B46-8B04-AC64C24AB5D4,,8,1,0,79,,8565A6CC-7E6C-419E-B976-6D3A20F12D41,1,1,N,NULL
95281,STG_Trans_Premi_Lembur.dtsx,7E303D1E-EB8F-44CC-AC5F-CDF873F62382,,8,1,0,69,,F333BC69-4573-4D86-B29E-691A9C34E41F,1,1,N,NULL
95342,STG_WB_MSKaryawan.dtsx,6AA5B4B5-8F15-42E9-BC2E-402088E430FE,,8,1,0,20,,0AA8C475-A926-4A38-B953-C2FB9CFF0084,1,1,N,NULL
95198,STG_XLS_BudgeEstate.dtsx,AB6B851E-C86B-41AD-BCE4-A79C9998E949,SSIS Package Description,8,1,0,17,,2FDA411D-0B57-45E0-8607-8B0C8B4924DB,1,1,N,NULL
95199,STG_XLS_BudgetMill.dtsx,F456BFAA-6B7C-402C-9229-0269B8A5E56F,SSIS Package Description,8,1,0,35,,21459DBD-8055-41F5-88D5-0B8A0CF3A78A,1,1,N,NULL
95201,STG_XLS_BudgetTahuanMill.dtsx,A9542E4B-7CB3-4FB9-B11E-3D9659E0950B,SSIS Package Description,8,1,0,20,,1D5055A8-F23B-469B-9B6C-FC5F52FC3C93,1,1,N,NULL
95200,STG_XLS_BudgetTahunan.dtsx,08EC8FCA-AA5B-4ADF-A3D6-E957A613A33F,SSIS Package Description,8,1,0,12,,E892D1A9-E6A5-4027-976C-C2E65CCF36C1,1,1,N,NULL
95205,STG_XLS_HariLibur.dtsx,E89D7386-5034-415B-A6B7-85EA38CC46E2,SSIS Package Description,8,1,0,16,,F77B48D7-5BD7-48D7-85BC-69DFC4228932,1,1,N,NULL
95221,STG_XLS_HKEEstate.dtsx,A5BD99AA-24B4-496D-B580-CC01A29841A1,SSIS Package Description,8,1,0,15,,5D37E50A-939E-4D72-9185-06BDBC085C4D,1,1,N,NULL
95222,STG_XLS_HKEMill.dtsx,E1722BA7-7F55-4457-A575-5BD5C14A9350,,8,1,0,5,,58B605DC-2142-4F6E-83A1-D20A76AE67A4,1,1,N,NULL
95202,STG_XLS_StandarMill.dtsx,B8915BF7-A891-4787-8EE0-1AB185F0DC45,SSIS Package Description,8,1,0,12,,912038B7-512D-4279-B448-5856F6440BF2,1,1,N,NULL
95203,STG_XLS_SupportEstate.dtsx,F9065005-FCBB-4F2F-ACEA-ECEDBD3760F1,SSIS Package Description,8,1,0,45,,78CFE148-9C3E-4B71-B15D-C3B9E56D3641,1,1,N,NULL
95195,STG_XLS_UNIT.dtsx,4EB4DF9B-7751-44E8-9997-235018C1B8B8,SSIS Package Description,8,1,0,17,,1635AD49-F1E1-49E0-995B-956E98E85AB6,1,1,N,NULL
95321,TRX_Billing_DO.dtsx,5A674B95-9066-4258-A0A5-37C0496727D5,,8,1,0,25,,4F1379EC-2EAF-4B31-94AF-5B48ED59EAD9,1,1,N,NULL
95288,TRX_Gaji_3NW.dtsx,14BFC2C5-A172-4374-8B00-2B0D779EEA78,,8,1,0,5,,C7BA1616-7F11-4FE9-8D9B-66169D7D4498,1,1,N,NULL
95277,TRX_HK_Alokasi.dtsx,84BE7CD9-424A-459F-83FC-662076A7D9D0,,8,1,0,7,,3DFD1CA8-C949-499E-A5C7-DBEC47146942,1,1,N,NULL
95338,TRX_Purchasing_Process.dtsx,9354AFEA-95A6-49C8-B105-1DD3BBAB2232,,8,1,0,92,,C92A7487-D6F1-4C82-87FC-8F09B68B80EF,1,1,N,NULL
95176,wbpool.dtsx,10554DF3-124A-4F29-835F-5EB42C4FEF9E,SSIS Package Description,8,1,0,6,,D839F28B-CD74-4F5B-9794-AC9F8E2656BD,1,1,N,NULL
50445,DWH_DimActivity.dtsx,BBE9A731-D5E2-4D6E-AFA9-D2F6B98FDC54,,8,1,0,7,,7488854B-21EB-4ED2-9913-9ACEE9EF8C14,2,1,N,NULL
50443,DWH_DimBlock.dtsx,7E11B461-68C7-47AA-8163-40B1CF03FB58,,8,1,0,30,,14A7B6BD-0ECE-49A0-8A1F-AFF95ED60ACD,2,1,N,NULL
50414,DWH_DimCompany.dtsx,92AF401F-5851-4868-AAE0-98C3DFD30F95,,8,1,0,9,,265DB27D-F4FB-4B1D-AEB5-893618478667,2,1,N,NULL
50410,DWH_DimDate.dtsx,288A6B96-8E62-44C3-83A5-8D3FA3F5B2BC,,8,1,0,9,,7570320F-0C68-457A-A360-EF57CEA00D78,2,1,N,NULL
50413,DWH_DimIntiPlasma.dtsx,1EBC719C-14CA-4F9F-9818-3B31693391F7,,8,1,0,14,,FB95973F-4A7C-4589-8C64-9D91826C24E2,2,1,N,NULL
50477,DWH_DimKas.dtsx,58B2DB85-0978-421E-86C4-DD691698E1D4,,8,1,0,77,,807A78F0-D915-4D91-A476-EB930030A595,2,1,N,NULL
50427,DWH_DimLuasPanen.dtsx,6164F50E-4874-49BE-BCDD-7511F3B9D078,,8,1,0,11,,3AD6F858-EFA2-4218-90CF-DF1788A10E0F,2,1,N,NULL
50446,DWH_DimMandor.dtsx,32232BBD-F5C1-48D4-86FD-48755DC59F9D,,8,1,0,9,,EE23C65C-7520-4D85-9782-F96C4A754E8F,2,1,N,NULL
50453,DWH_DimParameterPuas.dtsx,E699B6CA-CDD8-471A-A5CF-B6818F06AFA3,,8,1,0,5,,A7288558-E063-4FC8-95FC-A91B21AA887D,2,1,N,NULL
50411,DWH_DimProduct.dtsx,4AEBAF32-DCED-460C-9E64-90C6EB57AD8F,,8,1,0,11,,7F849AEF-D2E1-4968-ACD3-696F71011CE9,2,1,N,NULL
50424,DWH_DimStandardMill.dtsx,76801738-562D-4038-A133-FDB1EE695703,,8,1,0,16,,0843660E-B53C-4260-AB48-7B6B061405C0,2,1,N,NULL
50420,DWH_DimTipeTBS.dtsx,EA014881-2808-43A4-9489-76739213BBC4,,8,1,0,6,,67EB0A17-2E23-4574-9B81-D6D785DFC57A,2,1,N,NULL
50441,DWH_DimUnit.dtsx,A9B85DF0-52FC-4C4E-A8E6-F809CD3752CF,,8,1,0,33,,0800DE23-BE20-4218-B1D4-2F0BA63B9E1E,2,1,N,NULL
50417,DWH_DimVendor.dtsx,71274D8D-66FE-4359-877E-1F634AB29938,,8,1,0,13,,8FB69E84-1299-40DD-8DAF-9D565BD7941C,2,1,N,NULL
50468,DWH_FactActivity.dtsx,E2D8D78E-BDF7-4987-AF41-42436C7F28AE,,8,1,0,83,,626A200B-BF46-43FA-8608-E71B56F97F2D,2,1,N,NULL
50444,DWH_FactBlock.dtsx,9C8F9D72-4F7F-41E1-94AD-749BA90000EF,,8,1,0,40,,B110B63D-CB4E-42F3-80EA-BDB026DCBE6F,2,1,N,NULL
50455,DWH_FactBudgetActivity.dtsx,A6B9ED1E-6FFE-4725-9709-23D5350D312A,,8,1,0,17,,4FC0D5E6-2C0E-4902-BA2A-9EF1F5EC8648,2,1,N,NULL
50425,DWH_FactBudgetMill.dtsx,CF3DD339-45A6-427C-9FCE-630B8CBD7F5B,,8,1,0,46,,945F7196-3569-475B-A868-2FA4413AF208,2,1,N,NULL
50416,DWH_FactBudgetProduksiEstate.dtsx,854C2B9E-C254-4F1A-BA2B-50BFB1E96BBA,,8,1,0,29,,8E5E4182-1F49-483C-B604-1B48AA1CB6AC,2,1,N,NULL
50426,DWH_FactBudgetSupportEstate.dtsx,2F247750-8128-489B-9547-24733172F4C6,,8,1,0,15,,5A8D3733-F67E-4513-A22C-DFB90037B8B1,2,1,N,NULL
50447,DWH_FactHasilPanen.dtsx,8E351C97-00B6-4078-9D6B-5E292FF0377A,,8,1,0,41,,E826DFF4-ABC9-45F0-8995-DB0F236AD127,2,1,N,NULL
50449,DWH_FactPencurian.dtsx,0AB39494-8FC1-467E-BE6A-5E9CC902BDF5,,8,1,0,17,,6A0BE3B0-E4BA-44F7-9764-C4B41F95F6F8,2,1,N,NULL
50418,DWH_FactPenerimaan.dtsx,28133A2A-544F-46CB-815B-30609A5DA826,,8,1,0,48,,C267EBD7-DF9B-435A-898D-67B4AB323579,2,1,N,NULL
50421,DWH_FactPengiriman.dtsx,8B8111D0-A0E6-487E-9C04-BF58D8334264,,8,1,0,30,,0F213562-D3EA-4B1C-80ED-3F1D082D18EF,2,1,N,NULL
50419,DWH_FactPengolahan.dtsx,B79632EB-64BF-4420-B810-542B28479CE9,,8,1,0,38,,B319D836-1BC7-449D-8969-29E9BEBC4D46,2,1,N,NULL
50467,DWH_FactProduksiEstate.dtsx,1DB5615E-B7CF-4244-AE70-BF828278E236,,8,1,0,72,,F2A1B6C1-30BC-4FC1-8886-0D767A8D6315,2,1,N,NULL
50448,DWH_FactProduksiEstateBlock.dtsx,526DFCFF-CD93-4C7C-B34C-1FC52FDEF5A6,,8,1,0,41,,8E664E12-7D2A-4E4D-8DA6-1E3C72FF963C,2,1,N,NULL
50422,DWH_FactProduksiMill.dtsx,03FFF16B-A525-4BCC-BC96-877EE510B8CD,,8,1,0,27,,FB6E43D4-F2AF-44C1-A3C9-A9F2594C3D30,2,1,N,NULL
50452,DWH_FactPuas.dtsx,4FE5B217-2ED1-4E80-A957-ED06FAF687BD,,8,1,0,21,,B8CA35FC-3566-46DB-A768-EB217BF784CE,2,1,N,NULL
50454,DWH_FactPuasDetail.dtsx,29DC571F-1AB6-45F3-B1CB-E06A058BF7E7,,8,1,0,24,,84650B67-6545-4AB3-BDC4-9B0E7E77128F,2,1,N,NULL
50423,DWH_FactStock.dtsx,9853069E-D275-41F3-A0C5-79524CF13FC8,,8,1,0,23,,C5D8D7F2-F33B-435D-8CD9-19CE331E485C,2,1,N,NULL
50412,DWH_FactSupportEstate.dtsx,C3BC6782-00AE-469F-A29C-6156C429FA9B,,8,1,0,32,,FA62DB61-F3ED-49C8-A823-3EF95980710D,2,1,N,NULL
50451,DWH_FactTargetPuas.dtsx,39364ACD-D03B-4E19-AD91-15F5FA119D1D,,8,1,0,32,,D55ECA35-CD78-4D22-B788-5E0AA08E13FF,2,1,N,NULL
50482,DWH_HK_ALOKASI.dtsx,3953999B-9931-4F20-8C8A-63FDDC872AEE,,8,1,0,12,,A9AC6662-A72E-4B9D-B2F5-EA7FE2EF4A92,2,1,N,NULL
50469,Group DWH ALL.dtsx,66EFAE50-F10C-440C-9EAF-31F941D56571,,8,1,0,2,,ABB533D4-18B8-41FF-A66C-1EB0BBD7CDE9,2,1,N,NULL
50442,Group DWH LapHarian.dtsx,D0CF6272-E302-4A12-B1B1-EE604324425B,,8,1,0,42,,FD140784-5A2F-454A-B7C6-8D02C9C4A300,2,1,N,NULL
50450,Group DWH Panen.dtsx,7B09F9E4-6F5D-4857-A7F2-1FD300756391,,8,1,0,39,,59431D42-6764-4E6F-A324-3C80E9770DCE,2,1,N,NULL
50460,GroupSTG_Budget.dtsx,0A5634D6-BEDB-46AF-970D-A2DC49218B0B,,8,1,0,3,,2D6CC8F4-58E0-4C00-A081-E32ED4FC0B56,2,1,N,NULL
50461,GroupSTG_Initial_Trans.dtsx,6BBA25ED-5EAC-4768-B27C-418D054E39A0,,8,1,0,4,,563033FA-B5B5-4C11-B3DC-A16AD0D1AF02,2,1,N,NULL
50462,GroupSTG_LapHarianTrans.dtsx,A16322B5-48EC-4206-8C9D-240D8AA2830A,,8,1,0,64,,D14BDA26-2398-447C-9952-F6B3A9C37F76,2,1,N,NULL
50463,GroupSTG_Master.dtsx,84C72A8E-1E55-48FC-98CC-AB8B4A721682,,8,1,0,38,,FD6BC43E-F01A-4E7C-9DFF-7ED8615B97FA,2,1,N,NULL
50464,Package1.dtsx,ACC9B144-F112-4C70-976E-05B9200A9618,,8,1,0,1,,1DA01C33-5505-4170-B5C2-03014B7E779B,2,1,N,NULL
50430,STG_BGASTG_DataBlok.dtsx,6BC44BD6-C14E-4E7B-83A9-5E894D67A89D,SSIS Package Description,8,1,0,3,,1CD7F784-57E7-45AD-9A1F-2DC0258FB760,2,1,N,NULL
50429,STG_BLOK_t_blok_kk.dtsx,F0607E6E-1D67-4620-82AB-54926AD51C62,SSIS Package Description,8,1,0,44,,2040BD53-414F-42C9-921E-98B9BE281709,2,1,N,NULL
50466,STG_BPS_LAP_HARIAN 1.dtsx,E3A68325-94C4-4846-B38C-37D466C14513,SSIS Package Description,8,1,0,104,,658949D4-865A-4F03-88C9-DAA145A5CD79,2,1,N,NULL
50440,STG_BPS_LAP_HARIAN.dtsx,686158C2-AB73-4ED8-AF84-F00B7EE3CB93,SSIS Package Description,8,1,0,115,,614ECF98-47CE-4AFF-A3A2-93DD305D4A46,2,1,N,NULL
50465,STG_BPS_LAP_HARIAN_ALL.dtsx,2EAD88AA-DA08-4218-8EB1-D65A11A553E6,SSIS Package Description,8,1,0,99,,7F61BBCA-3796-4EE2-B6C5-75A1766B54A0,2,1,N,NULL
50408,STG_BPS_SPB.dtsx,69C44618-255E-4436-AFC8-61C3A7FD5921,SSIS Package Description,8,1,0,35,,C199159E-330D-4D22-94A1-C1DD8275426D,2,1,N,NULL
50439,STG_LHPP.dtsx,CAC3D67F-F7F6-46E3-B355-CECC0E0B499F,SSIS Package Description,8,1,0,6,,229013E8-F7AE-4379-9D6B-E725C597322B,2,1,N,NULL
50456,STG_LHPP_MAPPING.dtsx,D8D2D791-A6AC-49D9-833A-CAA4F567BA2C,,8,1,0,45,,A5C4300F-755D-4F38-B00E-897585004697,2,1,N,NULL
50472,STG_LHPP_XLS 1.dtsx,D046D614-35B2-4D40-AE60-1E36E80E6D30,,8,1,0,174,,31FB8512-3923-40C8-963E-9305D1B2AE1D,2,1,N,NULL
50457,STG_LHPP_XLS.dtsx,6F0C0183-8DEA-447B-9321-9BE8D8F40E24,,8,1,0,202,,C91E5052-8927-4C3A-9253-27BA56AA0BC4,2,1,N,NULL
50471,STG_LHPP_XLS_2017.dtsx,EE2D4923-8882-4124-89B8-0E6D0D36A8A5,,8,1,0,142,,EBFEF67B-6E59-4441-849D-CE120B0D46B3,2,1,N,NULL
50470,STG_LHPP_XLS_DEV.dtsx,566C7DCD-37E4-4A4A-ABB1-0AB9909DFD49,,8,1,0,143,,94C786EB-8496-49FD-8652-B6823AE7322D,2,1,N,NULL
50415,STG_PROXA.dtsx,900F763D-85C5-4B9D-8E06-A6592BEDE97F,SSIS Package Description,8,1,0,32,,FC450E69-BB0C-467F-BC7A-1B09424F7AC0,2,1,N,NULL
50437,STG_PROXA_UNITD.dtsx,51595ECC-E875-4162-B847-6ADB6246B169,SSIS Package Description,8,1,0,11,,B24D96AD-5DCA-4E33-82D4-CF59D70EE9E3,2,1,N,NULL
50476,STG_SAP_BKPF.dtsx,6229F383-4FF4-4BAE-9614-1370BF7656E6,,8,1,0,28,,E711B317-9CFC-4634-AD91-68B7728E228C,2,1,N,NULL
50481,STG_SAP_BSEG.dtsx,3131B48A-8047-4ECF-89A3-926ADB847FDB,,8,1,0,141,,B13054CE-AC59-4631-8FB0-E227BA3AFF75,2,1,N,NULL
50478,STG_SAP_BSEG2016.dtsx,6E3AF15A-D620-4D4E-98ED-E790B04B29A4,,8,1,0,85,,FDE1B5A6-8088-4CD0-A0C5-6DE7C1A7F070,2,1,N,NULL
50479,STG_SAP_BSEG2017.dtsx,41BE1A9C-A896-4863-8B91-D3274E81878E,,8,1,0,86,,62EFFC75-1EE6-4D7E-83DC-E5A0E3DEAFF1,2,1,N,NULL
50480,STG_SAP_BSEG2018.dtsx,74972553-3DFC-469A-88E0-D9D17541C437,,8,1,0,120,,ED2A17B9-6728-4079-B0F0-E3440D7E9ED8,2,1,N,NULL
50473,STG_SAP_COVP.dtsx,6D987E5A-2FC2-4CBF-9906-3D31417E7D24,,8,1,0,93,,E9B7F0A0-05B6-4634-A0DF-3532945969DB,2,1,N,NULL
50475,STG_SAP_MSEG.dtsx,62DE9DE3-A885-44BC-A283-CE50E16211D0,,8,1,0,23,,F17110B1-F2B4-4628-A45B-EEE22791A046,2,1,N,NULL
50474,STG_SAP_ZVTMSEGPF.dtsx,786DF6A5-F270-4B46-8B04-AC64C24AB5D4,,8,1,0,76,,8D305121-05C7-484C-9549-6BC24A4324FB,2,1,N,NULL
50431,STG_XLS_BudgeEstate.dtsx,AB6B851E-C86B-41AD-BCE4-A79C9998E949,SSIS Package Description,8,1,0,17,,C9846E2D-2FFC-496F-B7E9-AF51D0D41E67,2,1,N,NULL
50432,STG_XLS_BudgetMill.dtsx,F456BFAA-6B7C-402C-9229-0269B8A5E56F,SSIS Package Description,8,1,0,29,,B672CA13-0DC6-4F14-A6F6-13400BD00709,2,1,N,NULL
50434,STG_XLS_BudgetTahuanMill.dtsx,A9542E4B-7CB3-4FB9-B11E-3D9659E0950B,SSIS Package Description,8,1,0,11,,FB0CFD1D-4794-4BAB-82CB-B62A2671D02A,2,1,N,NULL
50433,STG_XLS_BudgetTahunan.dtsx,08EC8FCA-AA5B-4ADF-A3D6-E957A613A33F,SSIS Package Description,8,1,0,12,,44470883-5189-4088-9181-236BCD8C7358,2,1,N,NULL
50438,STG_XLS_HariLibur.dtsx,E89D7386-5034-415B-A6B7-85EA38CC46E2,SSIS Package Description,8,1,0,13,,C050B80E-D3B1-4816-BEDB-7368D7E2E7E0,2,1,N,NULL
50458,STG_XLS_HKEEstate.dtsx,A5BD99AA-24B4-496D-B580-CC01A29841A1,SSIS Package Description,8,1,0,15,,7E62C3B4-BB15-47DE-80BB-12EA62260E4B,2,1,N,NULL
50459,STG_XLS_HKEMill.dtsx,E1722BA7-7F55-4457-A575-5BD5C14A9350,,8,1,0,5,,58936E98-52F6-4346-9F87-AAF72F8C4B7F,2,1,N,NULL
50435,STG_XLS_StandarMill.dtsx,B8915BF7-A891-4787-8EE0-1AB185F0DC45,SSIS Package Description,8,1,0,12,,29445601-26B3-41F6-B8FC-F6C91FDCA3BD,2,1,N,NULL
50436,STG_XLS_SupportEstate.dtsx,F9065005-FCBB-4F2F-ACEA-ECEDBD3760F1,SSIS Package Description,8,1,0,45,,32498A2F-A3E7-4DED-8B44-1FA9B58A55B7,2,1,N,NULL
50428,STG_XLS_UNIT.dtsx,4EB4DF9B-7751-44E8-9997-235018C1B8B8,SSIS Package Description,8,1,0,15,,3D9F495F-2A83-4FC7-9194-EBA99C71F6E2,2,1,N,NULL
50409,wbpool.dtsx,10554DF3-124A-4F29-835F-5EB42C4FEF9E,SSIS Package Description,8,1,0,6,,E6ADB4CA-BA6D-4FE6-9766-E831E1ECAF0A,2,1,N,NULL
78069,DWH_DimActivity.dtsx,BBE9A731-D5E2-4D6E-AFA9-D2F6B98FDC54,,8,1,0,7,,6289601B-084B-4DB7-BD04-9B39EE5894B0,3,1,N,NULL
78067,DWH_DimBlock.dtsx,7E11B461-68C7-47AA-8163-40B1CF03FB58,,8,1,0,30,,2A4C9E35-7B10-4256-A0A2-CA377CD5A89F,3,1,N,NULL
78039,DWH_DimCompany.dtsx,92AF401F-5851-4868-AAE0-98C3DFD30F95,,8,1,0,9,,26FC06F9-97CA-4A74-97B1-9586469ACF13,3,1,N,NULL
78035,DWH_DimDate.dtsx,288A6B96-8E62-44C3-83A5-8D3FA3F5B2BC,,8,1,0,9,,8772AC0E-1066-43DC-9592-0721A0844574,3,1,N,NULL
78038,DWH_DimIntiPlasma.dtsx,1EBC719C-14CA-4F9F-9818-3B31693391F7,,8,1,0,14,,26931B03-4516-4280-963F-5281E91C3469,3,1,N,NULL
78052,DWH_DimLuasPanen.dtsx,6164F50E-4874-49BE-BCDD-7511F3B9D078,,8,1,0,11,,7F4CA2AB-042E-4B3C-93E3-18A9E54C7F27,3,1,N,NULL
78070,DWH_DimMandor.dtsx,32232BBD-F5C1-48D4-86FD-48755DC59F9D,,8,1,0,9,,8AB694EE-BB33-4B41-9CD7-04BC9FDEC121,3,1,N,NULL
78077,DWH_DimParameterPuas.dtsx,E699B6CA-CDD8-471A-A5CF-B6818F06AFA3,,8,1,0,5,,F4102ADF-A0DB-458E-882C-410EFB7043C6,3,1,N,NULL
78036,DWH_DimProduct.dtsx,4AEBAF32-DCED-460C-9E64-90C6EB57AD8F,,8,1,0,11,,E61E21D2-41AA-4CC5-9BAB-C66042D0488E,3,1,N,NULL
78049,DWH_DimStandardMill.dtsx,76801738-562D-4038-A133-FDB1EE695703,,8,1,0,16,,44CEEABC-58E5-401D-8B76-4C28CE925089,3,1,N,NULL
78045,DWH_DimTipeTBS.dtsx,EA014881-2808-43A4-9489-76739213BBC4,,8,1,0,6,,2C6F8E90-C5FC-4B37-B027-FC6F19F66922,3,1,N,NULL
78065,DWH_DimUnit.dtsx,A9B85DF0-52FC-4C4E-A8E6-F809CD3752CF,,8,1,0,33,,A0958A68-523C-4AA6-AE61-091B42A13E13,3,1,N,NULL
78042,DWH_DimVendor.dtsx,71274D8D-66FE-4359-877E-1F634AB29938,,8,1,0,13,,CDCB8851-91CB-4D1D-8CAE-ABF649658EA7,3,1,N,NULL
78092,DWH_FactActivity.dtsx,E2D8D78E-BDF7-4987-AF41-42436C7F28AE,,8,1,0,83,,AA4DA6BA-648A-4D14-8577-B72607648C9E,3,1,N,NULL
78068,DWH_FactBlock.dtsx,9C8F9D72-4F7F-41E1-94AD-749BA90000EF,,8,1,0,40,,D3A95953-4312-4A39-810F-C1460AB0054E,3,1,N,NULL
78079,DWH_FactBudgetActivity.dtsx,A6B9ED1E-6FFE-4725-9709-23D5350D312A,,8,1,0,17,,351CCFEC-ED60-454A-8D66-E2A59C9FECAC,3,1,N,NULL
78050,DWH_FactBudgetMill.dtsx,CF3DD339-45A6-427C-9FCE-630B8CBD7F5B,,8,1,0,46,,0518C438-AF31-498B-AB22-D39E0C8C5101,3,1,N,NULL
78041,DWH_FactBudgetProduksiEstate.dtsx,854C2B9E-C254-4F1A-BA2B-50BFB1E96BBA,,8,1,0,29,,7177718E-1E8D-40FE-9C77-6337B258B377,3,1,N,NULL
78051,DWH_FactBudgetSupportEstate.dtsx,2F247750-8128-489B-9547-24733172F4C6,,8,1,0,15,,8050A0DB-B3FB-4DDA-8CDC-B9857E413B48,3,1,N,NULL
78071,DWH_FactHasilPanen.dtsx,8E351C97-00B6-4078-9D6B-5E292FF0377A,,8,1,0,41,,6364F290-4BD6-4BCF-933B-A902BB220882,3,1,N,NULL
78073,DWH_FactPencurian.dtsx,0AB39494-8FC1-467E-BE6A-5E9CC902BDF5,,8,1,0,17,,C837CD0D-9D5B-4B77-A421-48348563C882,3,1,N,NULL
78043,DWH_FactPenerimaan.dtsx,28133A2A-544F-46CB-815B-30609A5DA826,,8,1,0,48,,55E6C0A3-1BA3-41F1-A060-E13AB35F31B9,3,1,N,NULL
78046,DWH_FactPengiriman.dtsx,8B8111D0-A0E6-487E-9C04-BF58D8334264,,8,1,0,30,,EF79B575-236F-47B6-B7DA-ECBF6DE70DF3,3,1,N,NULL
78044,DWH_FactPengolahan.dtsx,B79632EB-64BF-4420-B810-542B28479CE9,,8,1,0,38,,7E3444CF-CCDF-4FBB-9858-E641EE8812B5,3,1,N,NULL
78091,DWH_FactProduksiEstate.dtsx,1DB5615E-B7CF-4244-AE70-BF828278E236,,8,1,0,72,,3CE0CDAE-56C9-4947-BE0E-3961968FED76,3,1,N,NULL
78072,DWH_FactProduksiEstateBlock.dtsx,526DFCFF-CD93-4C7C-B34C-1FC52FDEF5A6,,8,1,0,41,,177FC47C-D264-4318-9D4D-A2B67617FCBA,3,1,N,NULL
78047,DWH_FactProduksiMill.dtsx,03FFF16B-A525-4BCC-BC96-877EE510B8CD,,8,1,0,27,,C86A7972-1381-405A-9F86-7F93B570B4D8,3,1,N,NULL
78076,DWH_FactPuas.dtsx,4FE5B217-2ED1-4E80-A957-ED06FAF687BD,,8,1,0,21,,3C03C287-1A6B-4178-9687-8B531A21CA3E,3,1,N,NULL
