job_id,job_name,job_enabled,step_id,step_name,subsystem,database_name,command,on_success_action,on_fail_action,retry_attempts,retry_interval,last_run_outcome
B1D01AEE-D0E7-4950-BF67-A01B4A28A742,RELOKASI BUDGET OPEX,1,1,Seq_Staging,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\RELOKASI_BUDGET_PROJECT\Staging_Relocation_Budget.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
B1D01AEE-D0E7-4950-BF67-A01B4A28A742,RELOKASI BUDGET OPEX,1,2,Seq Fact,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\RELOKASI_BUDGET_PROJECT\FACT_RELOCATION_BUDGET.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
C9AB424D-4260-4EA1-B78C-687B22E66F17,Saldo Treasury,1,1,Set Parameter Job,TSQL,master,"DECLARE @JobID UNIQUEIDENTIFIER, @JobName NVARCHAR(255), @Cmd NVARCHAR(500)  -- Get the Job ID from the SQL Server Agent context SELECT @JobID = job_id  FROM msdb.dbo.sysjobs  WHERE name = 'Saldo Treasury'  -- Replace with the actual job name  -- Get the Job Name SELECT @JobName = name FROM msdb.dbo.sysjobs WHERE job_id = @JobID  -- Build command to create text file --SET @Cmd = 'echo ' + @JobName + ' > E:\SQL_Job_Output\' + @JobName + '.txt' SET @Cmd = 'echo ' + @JobName + ' > E:\SQL_Job_Output\Temp.txt'  -- Enable xp_cmdshell (if not enabled) EXEC sp_configure 'show advanced options', 1 RECONFIGURE EXEC sp_configure 'xp_cmdshell', 1 RECONFIGURE  -- Execute command EXEC xp_cmdshell @Cmd",3,2,0,0,1
C9AB424D-4260-4EA1-B78C-687B22E66F17,Saldo Treasury,1,2,Query Check Data,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\DWH_SMALLER_FACT\CHECK_QUERY_DATA.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,3
C9AB424D-4260-4EA1-B78C-687B22E66F17,Saldo Treasury,1,3,Mapping,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\SALDO_TREASURY\MAPPING_SALDO.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
C9AB424D-4260-4EA1-B78C-687B22E66F17,Saldo Treasury,1,4,Saldo Monthly,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\SALDO_TREASURY\FACT_SALDO_AKHIR_BULAN.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
C9AB424D-4260-4EA1-B78C-687B22E66F17,Saldo Treasury,1,5,Saldo Daily,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\SALDO_TREASURY\FACT_SALDO_HARIAN.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
C9AB424D-4260-4EA1-B78C-687B22E66F17,Saldo Treasury,1,6,SSAS Saldo,ANALYSISQUERY,Saldo Treasury,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""Saldo Treasury""       }     ]   } }",1,2,0,0,1
7E176732-5CEB-4162-AAE4-F5A2966DFCBB,Segregation,1,1,Staging Segregation,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\Segregation\Staging Segregation.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
7E176732-5CEB-4162-AAE4-F5A2966DFCBB,Segregation,1,2,Segregation,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\Segregation\Segregation.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",4,2,0,0,1
7E176732-5CEB-4162-AAE4-F5A2966DFCBB,Segregation,1,3,SSAS Segregation,ANALYSISQUERY,Segregation,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""Segregation""       }     ]   } }",1,2,0,0,1
7E176732-5CEB-4162-AAE4-F5A2966DFCBB,Segregation,1,4,Mapping & Budget,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\Segregation\Segregation Mapping Budget.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,0
88707C81-189B-410D-8D83-FC970AE1195D,Selling Expenses,1,1,Source to STG,SSIS,master,"/ISSERVER ""\""\SSISDB\Selling Expenses\Selling Expenses\source to staging.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
88707C81-189B-410D-8D83-FC970AE1195D,Selling Expenses,1,2,STG to DWH,SSIS,master,"/ISSERVER ""\""\SSISDB\Selling Expenses\Selling Expenses\staging to dwh.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
88707C81-189B-410D-8D83-FC970AE1195D,Selling Expenses,1,3,SSAS Process,ANALYSISQUERY,Selling Expenses,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""Selling Expenses""       }     ]   } }",1,2,0,0,1
742EFD7A-2BEB-4677-B8B7-5355C221B684,SEQUENCE_TABLE_BPS,0,1,SEQUENCE_TABLE_BPS,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_BPS.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,0
EB934AA2-8805-4B72-B55B-FBF7E84A368D,SEQUENCE_TABLE_NON_SAP,1,1,SEQ_STAGING,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_NON_SAP.dtsx\"""" /SERVER ""\"".\"""" /X86 /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
C0788684-46B3-4E18-83F3-94F100344FF1,SEQUENCE_TABLE_POWER_MONITORING,1,1,Staging,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_Power_Monitoring.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
C0788684-46B3-4E18-83F3-94F100344FF1,SEQUENCE_TABLE_POWER_MONITORING,1,2,Fact Monitoring Pembangkit Listrik Mill (Call job),TSQL,msdb,EXEC msdb.dbo.sp_start_job 'Monitoring Pembangkit Listrik Mill';,1,2,0,0,1
28F3BEAE-17FF-4C10-8CAF-7E0A493A8A12,SEQUENCE_TABLE_REPOSITORY,1,1,DWH_RPS,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Repository.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
09FAE57B-5538-41B1-91A9-65019FD26DE1,SEQUENCE_TABLE_SAP,1,1,SEQ_STAGING,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SAP.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
09FAE57B-5538-41B1-91A9-65019FD26DE1,SEQUENCE_TABLE_SAP,1,2,SEQ_STAGING_EHP8,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SAP_EHP8.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
FE9026B2-F82D-40D6-B45D-FC7BF486816F,SEQUENCE_TABLE_SAP_BSIS_BSAS_BSIK_BSAK_BSID_BSAD_BKPF,1,1,Seq BSIS_BSAS,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_BSIS_BSAS.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
FE9026B2-F82D-40D6-B45D-FC7BF486816F,SEQUENCE_TABLE_SAP_BSIS_BSAS_BSIK_BSAK_BSID_BSAD_BKPF,1,2,Seq_BSIS_BSAS_EHP8,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SAP_EHP8_BSIS_BSAS.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
FE9026B2-F82D-40D6-B45D-FC7BF486816F,SEQUENCE_TABLE_SAP_BSIS_BSAS_BSIK_BSAK_BSID_BSAD_BKPF,1,3,Seq BSIK_BSAK,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_BSIK_BSAK.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
FE9026B2-F82D-40D6-B45D-FC7BF486816F,SEQUENCE_TABLE_SAP_BSIS_BSAS_BSIK_BSAK_BSID_BSAD_BKPF,1,4,Seq_BSIK_BSAK_EHP8,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SAP_EHP8_BSIK_BSAK.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
FE9026B2-F82D-40D6-B45D-FC7BF486816F,SEQUENCE_TABLE_SAP_BSIS_BSAS_BSIK_BSAK_BSID_BSAD_BKPF,1,5,Seq BSID_BSAD,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_BSID_BSAD.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
FE9026B2-F82D-40D6-B45D-FC7BF486816F,SEQUENCE_TABLE_SAP_BSIS_BSAS_BSIK_BSAK_BSID_BSAD_BKPF,1,6,Seq_BSID_BSAD_EHP8,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SAP_EHP8_BSID_BSAD.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
FE9026B2-F82D-40D6-B45D-FC7BF486816F,SEQUENCE_TABLE_SAP_BSIS_BSAS_BSIK_BSAK_BSID_BSAD_BKPF,1,7,Seq_BKPF,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_BKPF.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
FE9026B2-F82D-40D6-B45D-FC7BF486816F,SEQUENCE_TABLE_SAP_BSIS_BSAS_BSIK_BSAK_BSID_BSAD_BKPF,1,8,Seq_BKPF_EHP8,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SAP_EHP8_BKPF.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
EDBE384A-CA9D-425A-A3AB-867D19D0D947,SEQUENCE_TABLE_SAP_COBK,1,1,SEQ_STAGING_COBK,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\STG_SAP_COBK.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
EDBE384A-CA9D-425A-A3AB-867D19D0D947,SEQUENCE_TABLE_SAP_COBK,1,2,SEQ_STAGING_COBK_EHP8,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SAP_EHP8_COBK.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
3B46FF50-48C0-4B31-9CFE-EDD2642D0EDC,SEQUENCE_TABLE_SAP_SALDO_TREASURY,1,1,STG Saldo Treasury EHP0,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SAP_SALDO_TREASURY.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
3B46FF50-48C0-4B31-9CFE-EDD2642D0EDC,SEQUENCE_TABLE_SAP_SALDO_TREASURY,1,2,STG Saldo Treasury EHP8,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SAP_EHP8_SALDO_TREASURY.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
D049A6BF-8ECC-4E41-A5AB-385FAF4ED513,SEQUENCE_TABLE_SAP8_ZTA_STG_KSU5,0,1,Staging ZTA_STG_KSU5,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SAP_EHP8_ZTA_STG_KSU5.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
0ED3057B-8FB9-4E3D-A6C1-FFA53D51EF36,SEQUENCE_TABLE_SIGAP,1,1,Staging,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SIGAP.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
6DF699D9-EE52-4283-8C24-B72C5A2D84BF,SEQUENCE_TABLE_SPARTA,1,1,SEQ_STAGING_SPARTA,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SPARTA.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
6DF699D9-EE52-4283-8C24-B72C5A2D84BF,SEQUENCE_TABLE_SPARTA,1,2,SPARTA FACT (Call job),TSQL,msdb,EXEC msdb.dbo.sp_start_job 'SPARTA FACT';,1,2,0,0,1
4405D861-AE6C-4CD7-8E9B-33591EE6C9F8,SEQUENCE_TABLE_SPARTA_4T,1,1,SEQ_STAGING_SPARTA_4T,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SPARTA_4T.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
4405D861-AE6C-4CD7-8E9B-33591EE6C9F8,SEQUENCE_TABLE_SPARTA_4T,1,2,CREATE TABLE FORMAT BPS,TSQL,DWH_STG,"--SPB BLOK-- DROP TABLE DWH_STG.stg.SPARTA_SPB_BLOK  SELECT * INTO DWH_STG.stg.SPARTA_SPB_BLOK FROM DWH_STG.dbo.V_SPARTA_SPB_BLOK   --SPB-- DROP TABLE DWH_STG.stg.SPARTA_SPB  SELECT * INTO DWH_STG.stg.SPARTA_SPB FROM DWH_STG.dbo.V_SPARTA_SPB ",3,2,0,0,1
4405D861-AE6C-4CD7-8E9B-33591EE6C9F8,SEQUENCE_TABLE_SPARTA_4T,1,3,AI GRADING TBS (Call Job),TSQL,msdb,EXEC msdb.dbo.sp_start_job 'AI Grading';,3,2,0,0,1
4405D861-AE6C-4CD7-8E9B-33591EE6C9F8,SEQUENCE_TABLE_SPARTA_4T,1,4,LHA SPARTA (Call Job),TSQL,msdb,EXEC msdb.dbo.sp_start_job 'SPARTA FACT 4T';,3,2,0,0,1
4405D861-AE6C-4CD7-8E9B-33591EE6C9F8,SEQUENCE_TABLE_SPARTA_4T,1,5,PRODUKSI (Call Job),TSQL,msdb,EXEC msdb.dbo.sp_start_job 'DWH_MACHINE_LEARNING';,3,2,0,0,1
4405D861-AE6C-4CD7-8E9B-33591EE6C9F8,SEQUENCE_TABLE_SPARTA_4T,1,6,PREMI_SPARTA (Call Job),TSQL,msdb,EXEC msdb.dbo.sp_start_job 'Premi dan Lembur';,3,2,0,0,1
4405D861-AE6C-4CD7-8E9B-33591EE6C9F8,SEQUENCE_TABLE_SPARTA_4T,1,7,Daily Opr - Produksi TBS (Call Job),TSQL,msdb,EXEC msdb.dbo.sp_start_job 'Daily Opr - Produksi TBS';,1,2,0,0,1
8E911887-10E9-41BB-95BE-5FDA1D5F6EAF,SEQUENCE_TABLE_SPARTA_QA,1,1,Staging,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_SPARTA_QA.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
0E2745CD-8B66-474F-BD05-4E2E9A36149F,SEQUENCE_TABLE_WB,1,1,Seq Staging WB,SSIS,master,"/ISSERVER ""\""\SSISDB\Sequence_Table\Sequence_Table\Seq_Staging_WB.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
007BBACD-F35B-49EC-BE1D-0347660DDD1A,SMK3 Sustainability,1,1,Fact SMK3 Sustainability,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\SUSTAINABILITY_SMK3\FACT_SUSTAIN_SMK3.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",1,2,0,0,1
DE99768D-2EE9-43B7-999B-94D63699444F,SPARTA FACT,1,1,Set Parameter Job,TSQL,master,"DECLARE @JobID UNIQUEIDENTIFIER, @JobName NVARCHAR(255), @Cmd NVARCHAR(500)  -- Get the Job ID from the SQL Server Agent context SELECT @JobID = job_id  FROM msdb.dbo.sysjobs  WHERE name = 'SPARTA FACT'  -- Replace with the actual job name  -- Get the Job Name SELECT @JobName = name FROM msdb.dbo.sysjobs WHERE job_id = @JobID  -- Build command to create text file --SET @Cmd = 'echo ' + @JobName + ' > E:\SQL_Job_Output\' + @JobName + '.txt' SET @Cmd = 'echo ' + @JobName + ' > E:\SQL_Job_Output\Temp.txt'  -- Enable xp_cmdshell (if not enabled) EXEC sp_configure 'show advanced options', 1 RECONFIGURE EXEC sp_configure 'xp_cmdshell', 1 RECONFIGURE  -- Execute command EXEC xp_cmdshell @Cmd",3,2,0,0,1
DE99768D-2EE9-43B7-999B-94D63699444F,SPARTA FACT,1,2,Check Query Process,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\DWH_SMALLER_FACT\CHECK_QUERY_DATA.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
DE99768D-2EE9-43B7-999B-94D63699444F,SPARTA FACT,1,3,Fact Sparta Payroll,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\SPARTA_PROJECT\FACT_SPARTA_PAYROLL.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,1,5,1
DE99768D-2EE9-43B7-999B-94D63699444F,SPARTA FACT,1,4,Fact Sparta Jurnal Payroll,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\JOURNAL_SPARTA\FACT_JOURNAL_PAYROLL.dtsx\"""" /SERVER ""\""BGASVR-DWH-DEV\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
DE99768D-2EE9-43B7-999B-94D63699444F,SPARTA FACT,1,5,Fact Sparta Monitoring Input,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\SPARTA_PROJECT\FACT_SPARTA_MONITORING_INPUT.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,1,5,1
DE99768D-2EE9-43B7-999B-94D63699444F,SPARTA FACT,1,6,Fact Sparta Dashboard Risk Mitigasi,SSIS,master,"/ISSERVER ""\""\SSISDB\Project_Fact\Risk Mitigasi Payroll\STG to DWH.dtsx\"""" /SERVER ""\"".\"""" /Par ""\""$ServerOption::LOGGING_LEVEL(Int16)\"""";1 /Par ""\""$ServerOption::SYNCHRONIZED(Boolean)\"""";True /CALLERINFO SQLAGENT /REPORTING E",3,2,0,0,1
DE99768D-2EE9-43B7-999B-94D63699444F,SPARTA FACT,1,7,SSAS Lembur Mill,ANALYSISQUERY,LemburMill,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""LemburMill""       }     ]   } }",3,2,0,0,1
DE99768D-2EE9-43B7-999B-94D63699444F,SPARTA FACT,1,8,SSAS Dashboard Upah ACT vs BGT,ANALYSISQUERY,Actual vs Anggaran,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""Actual vs Anggaran""       }     ]   } }",3,2,0,0,1
DE99768D-2EE9-43B7-999B-94D63699444F,SPARTA FACT,1,9,SSAS Premi Panen,ANALYSISQUERY,Premi Panen,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""Premi Panen""       }     ]   } }",3,2,0,0,1
DE99768D-2EE9-43B7-999B-94D63699444F,SPARTA FACT,1,10,SSAS Dashboard Kriteria Gaji,ANALYSISQUERY,KriteriaGaji,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""KriteriaGaji""       }     ]   } }",3,2,0,0,1
DE99768D-2EE9-43B7-999B-94D63699444F,SPARTA FACT,1,11,SSAS Dashboard Jurnal Payroll,ANALYSISQUERY,JournalPayroll,"{   ""refresh"": {     ""type"": ""full"",     ""objects"": [       {         ""database"": ""JournalPayroll""       }     ]   } } ",1,2,0,0,1
